tracking_id,Hyb_vg_0,Hyb_vg_1,Hyb_wt_0,Hyb_wt_1,ORE_vg_0,ORE_vg_1,ORE_wt_0,ORE_wt_1,SAM_vg_0,SAM_vg_1,SAM_wt_0,SAM_wt_1
XLOC_002096,0.0285707,0.053093,0.0349503,0.0276498,0.0215738,0.0155845,0.0195884,0.0565312,0.0480904,0.0446551,0.0275277,0.0380429
XLOC_002097,21.4269,22.148,22.6528,19.7301,21.4135,18.7825,20.3145,19.8271,18.1118,22.0427,20.8385,22.0721
XLOC_002098,3.09482,2.06467,2.32016,1.90017,3.2247,1.77816,1.87013,2.08083,1.53605,1.94644,2.49555,1.88824
XLOC_002099,22.3701,24.5027,22.8274,25.1338,22.1407,27.658,21.3521,25.3597,25.7487,26.5628,21.0497,26.9981
XLOC_002100,0.0599969,0.0956717,0.081575,0.09694,0.0606398,0.0657707,0.0547623,0.11099,0.0672965,0.0417444,0.0770815,0.035638
XLOC_002101,13.137,12.1143,13.0375,10.9163,10.4969,12.9505,11.8749,12.1519,12.0136,11.955,11.5487,11.2766
XLOC_002102,0.0501489,0.053315,0,0.0243189,0.114306,0.0551481,0.0513697,0.119339,0,0.0261731,0,0
XLOC_002103,0,0,0,0,0,0,0,0,0,0,0.145122,0
XLOC_002104,0.0608241,0.0484958,0.0992985,0,0.092651,0.0671051,0.0828512,0,0.0510247,0.12707,0.0293076,0.0542724
XLOC_002105,0.312481,0.748139,0.142788,0.170445,0,1.46237,0.3192,0.27978,0.225772,0.292294,0,0
XLOC_002106,0.350975,0.435458,0.192015,0.457869,0.185599,1.77223,0.841039,0.562839,0.479694,0.492412,0.225775,0.633906
XLOC_002107,6.83722,5.00154,13.1192,8.6641,7.32262,7.92836,8.55959,11.5739,3.59914,5.70725,7.56384,5.55028
XLOC_002108,0.177114,0.188289,0.759612,0.0430225,0,0.0492716,0.0898599,0.140808,0.185033,0.0463056,0.256068,0.23751
XLOC_002109,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_002110,0,0.0958345,0.883007,0.583168,0,0.0331449,0.429856,0.405467,0.100842,0.0627753,0.376455,0.563033
XLOC_002111,0,0,0.0286591,0,0,0.038837,0,0,0,0,0,0
XLOC_002112,52.5583,46.5421,50.6228,51.4162,40.5419,40.8514,45.5126,48.5634,39.31,42.9149,47.6408,46.1406
XLOC_002113,40.5927,40.4439,43.9401,53.6185,38.6438,47.0438,40.8672,44.675,33.5221,46.2209,30.062,34.5931
XLOC_002114,0,0,0.0406005,0.0484892,0,0,0.100769,0,0,0,0,0
XLOC_002115,9.7585,10.6481,11.5529,12.3407,8.07044,11.6293,9.93479,11.9249,9.05262,11.0407,9.21791,10.9852
XLOC_002116,12.5607,12.6409,6.12049,6.60594,13.1156,10.363,10.9471,8.72985,6.64844,10.2857,6.21334,4.22139
XLOC_002117,88.3193,79.1062,72.1023,88.3373,98.5482,74.1193,83.2443,71.9203,72.8527,93.8597,93.7673,75.465
XLOC_002118,44.67,45.396,54.0803,60.0197,43.3371,49.9029,51.1133,57.3122,39.2287,51.8553,46.1391,46.5174
XLOC_002119,17.5411,20.9664,21.106,20.2314,15.4388,18.9464,20.4893,24.0302,18.0126,13.5492,21.9483,19.2862
XLOC_002120,38.8331,42.6827,35.149,40.3902,38.4277,48.9141,45.2621,48.4221,62.0394,37.9601,42.2953,54.1418
XLOC_002121,0,0.0212269,0.065231,0.0387864,0.0569605,0,0.0283006,0.126932,0.033415,0.0196145,0.0384891,0
XLOC_002122,1077.6,982.328,1033.77,1138.57,1003.55,810.409,1006.78,947.108,633.911,880.859,957.649,851.857
XLOC_002123,19.5186,19.0564,18.623,18.9289,16.1029,18.2596,18.4215,19.6866,17.5221,18.7392,15.2116,18.7141
XLOC_002124,53.8693,50.9742,66.2196,73.9122,56.2922,61.068,54.9208,62.0961,46.1935,75.7888,50.5839,61.3741
XLOC_002125,0,0,0,0.063159,0,0.0731304,0,0,0,0,0,0
XLOC_002126,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_002127,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_002128,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_002129,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_002130,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_002131,456.615,387.955,471.414,304.795,507.958,270.904,375.908,305.247,334.434,380.55,579.461,389.625
XLOC_002132,785.935,693.016,864.633,1078.11,878.173,714.257,761.769,761.892,502.341,788.567,880.445,856.931
XLOC_002133,0.701477,0.547874,0.770549,0.416136,0.671092,0.625565,0.560175,0.351624,0.904628,0.627222,1.2276,1.05786
XLOC_002134,0.164484,0.091185,0.114488,0.226737,0.188805,0.125962,0.112797,0.21011,0.18774,0.195247,0.180318,0.278341
XLOC_002135,3808.86,3083.46,3906.1,3698.5,3928.35,3131.22,3796.92,3299.3,2277.06,3481.93,4286.18,3189.49
XLOC_002136,42.7836,39.7187,45.2509,44.8406,54.0195,40.2781,45.5139,44.7366,27.4504,35.7343,37.1284,34.6925
XLOC_002137,19.0826,21.0501,21.3369,27.2758,16.925,25.2154,22.082,27.2184,23.3723,19.5581,20.0127,24.132
XLOC_002138,0,0.0450432,0.103993,0,0,0.0472443,0.115111,0.0337311,0.14216,0.0886052,0,0
XLOC_002139,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_002140,38.3704,41.0856,37.9541,42.2648,36.1339,42.3798,39.6972,47.105,46.6066,40.6351,40.3876,44.6809
XLOC_002141,0.490005,0.833485,1.21519,1.00707,0.62391,0.859246,0.925996,1.14988,0.841012,0.879579,0.982074,0.995377
XLOC_002142,20.3335,24.0857,21.983,20.8069,15.732,21.7645,21.1061,23.463,25.5277,21.2859,22.5973,25.1185
XLOC_002143,29.2336,26.477,34.5281,35.4843,29.4174,27.5034,32.0931,37.0596,23.5652,32.2817,27.156,29.3807
XLOC_002144,52.4541,49.9057,61.9124,61.6772,54.3644,47.3177,59.5886,55.7472,43.5745,60.3004,57.5567,51.997
XLOC_002145,0,0.019997,0.0204523,0,0,0.0136835,0,0,0,0,0.0241654,0
XLOC_002146,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_002147,336.699,322.647,291.956,331.118,302.647,254.246,264.409,251.314,216.595,306.308,257.561,207.347
XLOC_002148,0.0876303,0.121952,0.0589528,0.0728822,0.108784,0.164126,0.09923,0.0943121,0.102068,0.0659979,0.0770051,0.0402402
XLOC_002149,0,0.346147,0,0.427763,0.359672,0.267042,0.27128,0.175788,0,0.228882,0,0.19776
XLOC_002150,0.129307,0.206315,0.212434,0,0.206386,0.151866,0,0,0.211442,0.2724,0.249609,0.467872
XLOC_002151,13.0646,11.6658,12.0244,9.81377,14.6568,10.972,12.5231,10.4362,15.6157,12.498,17.5278,13.15
XLOC_002152,0.128324,0.0682101,0.0349405,0.083111,0,0.0475537,0,0.0340006,0.0715281,0.134182,0,0.0764652
XLOC_002153,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_002154,0,0,0,0,0,0,0,0.120842,0,0,0,0
XLOC_002155,0,0,0,0,0,0,0,0.0830787,0,0,0,0
XLOC_002156,21.6026,21.96,24.9753,26.5806,17.8587,21.4228,24.8441,28.4637,25.3169,18.3245,23.0769,27.5817
XLOC_002157,10.1023,10.5138,10.1937,13.4584,8.75156,10.1826,8.77215,9.83715,7.96704,11.852,9.06691,10.4782
XLOC_002158,16.5427,18.425,16.9486,19.5135,15.5857,19.2909,16.0074,17.581,21.2946,17.3218,17.2309,19.9308
XLOC_002159,0,0,0,0,0,0,0,0.0524662,0,0,0,0
XLOC_002160,0,0,0,0,1.85459,1.25853,0,0,0,0,0,0
XLOC_002161,8.23805,11.2242,6.3795,7.36002,8.37044,15.2223,7.64441,8.5921,8.54541,9.34976,4.4726,6.60917
XLOC_002162,0,0.0242832,0,0,0,0,0,0,0,0,0,0
XLOC_002163,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_002164,0,0,0,0,0,0,0,0.0317964,0,0,0,0
XLOC_002165,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_002166,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_002167,0.0131826,0,0,0,0,0,0,0.0104434,0,0,0,0
XLOC_002168,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_002169,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_002170,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_002171,0,0,0,0.349548,0,0,0,0,0,0,0,0
XLOC_002172,0,0,0,0,0,0,0,0,0,0,0,0.0420486
XLOC_002173,144.895,149.372,134.752,154.068,142.806,147.248,139.428,136.222,157.4,151.637,148.58,145.916
XLOC_002174,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_002175,0.437421,0.461007,0.599355,0.636885,0.763981,0.692862,0.727553,0.721778,0.254543,0.550641,0.221937,0.396748
XLOC_002176,14.8402,13.8265,16.9657,17.4708,15.2638,17.6013,15.313,17.5098,13.2513,16.5141,15.0508,16.2115
XLOC_002177,0,0,0,0,0,0.296929,0,0,0,0,0,0
XLOC_002178,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_002179,1.91937,0.992175,4.38626,4.0297,0.44239,0.292459,0.454622,0.63704,2.68787,1.24035,7.0251,7.04209
XLOC_002180,32.9258,35.1876,36.529,34.4612,39.0016,34.8059,37.4953,37.1902,33.0575,34.9294,34.3881,30.3212
XLOC_002181,14.1233,11.0891,8.97468,9.73318,14.021,12.2378,11.5106,12.1482,9.79302,12.9379,8.36365,9.78174
XLOC_002182,1.46074,0.719633,2.44362,2.21372,0.543996,0.394335,0.67769,0.933794,1.8206,2.45731,4.18904,4.64471
XLOC_002183,5.30385,3.82204,6.07458,5.56396,4.78287,5.47631,6.60174,7.32237,4.05548,5.31945,4.42548,5.59413
XLOC_002184,55.9205,53.2879,63.9812,63.6549,41.1521,52.5037,56.4704,55.0157,41.9249,52.7458,51.396,52.9695
XLOC_002185,2.81075,3.26812,3.28304,3.60974,2.54909,3.72805,2.71271,3.8011,3.43893,3.0794,2.62015,3.28086
XLOC_002186,0.394036,0.488406,0.705633,0.168235,0.519211,0.518369,0.376478,0.437674,0.402628,0.217734,1.11364,0.625043
XLOC_002187,1343.63,1134.56,1013.38,959.066,1417.01,851.427,942.498,738.977,723.183,927.088,1454.38,923.368
XLOC_002188,65.7714,72.4351,76.1234,65.4988,62.5481,63.9286,94.2381,91.4448,75.8601,77.9243,76.3765,63.6624
XLOC_002189,4.42279,5.36436,5.3727,4.51366,4.46474,4.6138,4.7174,5.14796,4.64061,5.18981,5.01421,5.64307
XLOC_002190,7.70254,8.59493,6.46876,7.15356,13.0842,8.13526,8.97881,6.00941,6.0697,9.44726,6.34429,5.23946
XLOC_002191,0.0194257,0,0,0,0,0,0,0,0,0,0,0
XLOC_002192,63.7036,51.1387,56.4946,62.3632,61.5148,52.1195,67.582,58.3335,42.5735,59.14,53.0613,47.2412
XLOC_002193,0.0728721,0.145253,0.222909,0.105951,0.248378,0.359091,0.2122,0.144408,0.199333,0.342192,0.193093,0.17851
XLOC_002194,64.414,70.7083,71.0205,75.1854,61.2828,64.2451,72.8619,72.6953,60.0923,71.8525,77.2951,70.1617
XLOC_002195,0,0.0331523,0,0,0,0,0,0,0,0,0,0
XLOC_002196,113.399,94.8053,110.257,90.7597,109.641,78.6208,87.0456,89.1176,77.0008,88.7341,123.694,118.283
XLOC_002197,0.164167,0,0,0,0,0,0,0,0,0,0,0
XLOC_002198,8.85096,7.05762,5.77037,3.26094,12.164,6.00061,5.37839,4.5475,4.02653,5.87872,3.39705,3.90058
XLOC_002199,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_002200,27.6469,24.1016,25.343,17.3489,37.9103,31.0387,27.7821,24.9001,20.2913,23.3709,24.9513,24.7981
XLOC_002201,169.844,138.339,172.611,188.098,155.02,136.954,148.335,150.887,126.694,162.612,215.403,194.618
XLOC_002202,426.652,380.018,423.413,499.26,382.544,381.78,386.749,393.753,267.473,398.032,350.719,331.759
XLOC_002203,38.3758,0,0,11.3734,0,0,5.35613,0,21.758,0,9.76499,0
XLOC_002204,8.55498,0,0,9.99377,0,0,0,0,0,0,0,0
XLOC_002205,0.045022,0.0638218,0.0367174,0.145432,0,0.147624,0.0411989,0.0475708,0.0758595,0.031311,0.0140123,0.0267228
XLOC_002206,0,0,0,0.0319246,0,0,0.022374,0,0.027573,0,0,0
XLOC_002207,0.0433264,0.0690901,0.0353923,0.126281,0.0663878,0.0481837,0.117291,0,0,0,0.0417599,0.0387288
XLOC_002208,87.424,75.9269,71.1073,72.5833,99.8053,78.5668,84.166,64.6648,101.851,91.9378,91.549,104.624
XLOC_002209,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_002210,0,0.0461503,0,0,0,0,0.0575398,0.138948,0,0.0911172,0,0.0780862
XLOC_002211,0.12266,0.0326114,0.251405,0.0533809,0.189498,0.0689701,0.205387,0.195397,0.0532724,0.0642414,0,0.0549544
XLOC_002212,0.0726916,0.115889,0.192665,0.12328,0.0825688,0.099475,0.174285,0.244829,0.168218,0.113755,0.0700535,0.0971434
XLOC_002213,345.442,339.753,372.366,361.637,327.961,291.589,337.143,325.302,207.277,294.475,288.259,256.355
XLOC_002214,27.4436,21.2093,22.8701,20.5267,24.699,19.9646,19.9884,18.9224,15.5305,19.6421,25.958,21.4058
XLOC_002215,0.312813,0.0665152,0.460454,0.0609007,0.386861,0.352086,0.419495,0.0997039,0.260167,0.19658,0.180947,0.168227
XLOC_002216,5.44932,5.96077,6.32043,4.78622,5.54402,5.18381,6.76436,5.21232,4.21245,5.21211,4.86441,3.99128
XLOC_002217,9.36109,8.41065,10.2331,7.83422,10.3158,8.06387,8.76936,7.98148,8.41886,9.15701,9.70953,8.00016
XLOC_002218,2.75123,1.94991,1.44981,1.42794,3.96695,1.65007,2.09213,2.33757,0.813878,1.21653,0.64835,0.493076
XLOC_002219,61.524,68.2809,68.0579,86.3892,64.1572,82.345,66.8451,73.1641,76.2756,78.1463,62.8537,69.0129
XLOC_002220,39.8049,40.0252,43.633,42.0793,40.5098,36.3015,42.2416,41.0258,34.5673,39.0433,44.0451,42.1995
XLOC_002221,0,0,0,0,0,0,0,0,0.0299244,0,0,0
XLOC_002222,0,0,0.0846474,0.100884,0.325414,0,0,0,0.0849624,0,0,0
XLOC_002223,39.8793,42.211,31.3548,34.4897,38.2475,41.4562,33.2686,34.0425,51.643,39.2655,39.861,43.3718
XLOC_002224,0.109339,0.494015,0.446871,0.265851,0.757854,0.183689,0.294372,0.217572,0.136692,0.343333,0.527003,0.293672
XLOC_002225,0.7435,0.616353,0.514629,0.563843,0.921426,0.337163,0.770879,0.497135,0.658871,0.516898,1.33204,0.664625
XLOC_002226,65.53,66.5793,76.4413,79.5114,61.2544,72.7725,71.6646,81.8705,61.2373,71.5959,65.3083,72.1737
XLOC_002227,0.719595,1.02809,0.864261,0.733521,0.738408,1.31196,0.70344,0.853109,0.877995,1.01793,0.600665,0.823854
XLOC_002228,22.2155,25.3314,23.3947,26.3057,18.8523,26.5327,23.63,25.3961,23.6039,27.0583,21.13,24.0803
XLOC_002229,50.1593,53.1883,62.4769,65.0288,43.8115,55.9468,54.6774,62.9718,39.1751,53.4102,49.78,50.7421
XLOC_002230,8.96219,9.60544,7.21822,8.46889,9.66907,13.2761,7.51055,8.79627,15.3921,8.61478,7.25057,10.1881
XLOC_002231,0.211708,0.300085,0.17286,0.102766,0.754141,0.234273,0.383586,0.112093,0.0886834,0.368723,0.272044,0.126021
XLOC_002232,0,0,0,0,0,0,0,0.205728,0,0,0,0
XLOC_002233,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_002234,26.2341,30.6942,28.6988,31.2721,25.7103,28.9623,24.5489,25.954,23.6291,29.3968,25.7731,27.023
XLOC_002235,23.3146,26.4486,26.8203,25.5781,23.9479,27.4679,26.4807,26.7234,26.2495,25.3641,24.6512,25.2187
XLOC_002236,5.78051,6.35436,5.34129,5.38333,4.33614,5.47614,4.48033,4.68189,4.53082,5.29804,5.47014,4.28321
XLOC_002237,47.1656,55.8672,53.9669,51.0155,38.9066,52.5606,52.6512,55.5798,53.9089,49.6008,51.4714,52.524
XLOC_002238,6.86703,7.25069,7.01363,7.20831,5.37234,8.29477,6.89244,8.41443,8.31572,7.02432,6.07707,7.57476
XLOC_002239,0.0511321,0,0,0.0994268,0,0,0,0,0,0,0,0
XLOC_002240,45.7784,16.504,15.7298,9.54919,30.5925,23.3002,0,2.62157,15.4784,12.1672,28.4885,17.1011
XLOC_002241,0,0,0,0,0.0272131,0,0,0,0.0302448,0,0,0
XLOC_002242,12.4461,11.956,11.5471,10.93,12.744,11.3762,10.3539,9.80628,11.3082,12.9113,11.1201,11.4825
XLOC_002243,54.8263,48.2193,59.625,63.5629,67.0633,44.3358,53.7649,47.8947,36.7415,53.4974,51.7503,51.1239
XLOC_002244,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_002245,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_002246,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_002247,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_002248,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_002249,12.6445,12.4276,12.192,9.71558,15.0055,10.0676,12.4762,10.3536,10.8512,12.3609,12.7693,12.2353
XLOC_002250,0.0814836,0.0397024,0.0221411,0.0065748,0.0409334,0.0664565,0.0187153,0.0430274,0.0515951,0.0495537,0.124295,0.114743
XLOC_002251,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_002252,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_002253,0,0,0.0366156,0,0,0,0,0,0,0,0,0
XLOC_002254,56.0666,51.506,59.0103,61.6659,52.2896,52.8434,62.9314,62.5813,46.6463,54.0721,51.339,50.0179
XLOC_002255,85.6677,85.3402,97.1496,131.798,101.828,104.108,79.7159,98.6999,69.21,103.007,81.8763,102.391
XLOC_002256,21.8403,21.8771,24.7392,26.9533,18.6418,23.9998,29.5473,27.9329,26.0743,27.1191,26.7719,24.4581
XLOC_002257,131.781,123.793,116.79,103.516,121.874,105.497,115.86,110.792,108.494,107.43,114.833,108.427
XLOC_002258,43.7898,36.9833,41.6397,44.6654,34.1782,32.9729,39.7761,41.5427,32.9582,36.9762,43.9516,42.7667
XLOC_002259,3949.68,3116.37,3530.32,3286.68,3914.61,2418.62,2861.77,2488.19,1778.79,3193.91,3132.08,2344.73
XLOC_002260,0,0,0,0,0,0,0.0471279,0.281313,0,0,0.0680295,0
XLOC_002261,0,0,0,0,0.0312591,0.0226048,0.0141065,0.0326869,0,0,0.0198619,0.0183674
XLOC_002262,0.539758,0.958487,0.593919,0.709051,0,0.435897,0.343343,0.291026,0.290911,0.190163,0.347721,0.163823
XLOC_002263,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_002264,29.6712,24.4301,27.5472,22.4044,32.637,21.9712,25.6564,23.2743,19.4764,25.1286,27.0515,24.7692
XLOC_002265,0,0,0,0,0,0,0,0.0389129,0,0,0,0
XLOC_002266,10.7669,11.3774,9.34804,10.487,12.6507,12.8525,11.9298,10.4761,13.9176,12.3265,11.7261,13.1518
XLOC_002267,0,0,0,0,0,0,0,0.138108,0.138769,0.180705,0,0
XLOC_002268,0,0,0,0.0791454,0,0.0923568,0,0,0.0672196,0.0850648,0,0
XLOC_002269,0.0281992,0.0599138,0.092116,0.0547857,0,0.062163,0.0384263,0.111856,0.0473071,0,0.0814665,0.125827
XLOC_002270,0,0,0,0,0,0,0,0,0.410545,0.178391,0,0.154457
XLOC_002271,51.6589,48.9079,49.4699,54.1679,51.1154,52.6329,55.7664,58.9045,40.8817,56.1083,51.1269,51.2571
XLOC_002272,0,0,0.0091864,0,0,0,0,0,0.0190004,0,0,0
XLOC_002273,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_002274,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_002275,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_002276,36.653,30.3122,46.2832,39.3712,40.3986,28.6343,54.0244,46.6848,33.0788,36.8271,45.4242,42.8528
XLOC_002277,29.3677,26.7607,28.7743,24.7117,28.7324,24.465,25.0473,23.0959,19.7265,23.9069,26.0736,24.3386
XLOC_002278,5.40285,5.38413,5.17426,5.16211,5.9673,6.1447,6.89549,6.64718,4.85626,6.75106,5.78131,5.0184
XLOC_002279,0.131825,0.560919,0.974772,0.645903,0.632004,0.775359,0.256735,0.847217,0.430862,0.972169,1.27243,0.35786
XLOC_002280,6.04809,6.32348,6.15417,5.98303,5.57516,8.2126,6.09843,7.18704,5.94422,7.10372,4.96586,4.97304
XLOC_002281,96.9223,104.199,98.0187,108.205,92.1356,103.798,89.7219,100.765,64.8282,88.4763,77.2111,67.5551
XLOC_002282,40.4424,38.0663,41.1013,35.2682,46.9689,34.9148,37.5039,41.729,26.7966,34.1775,30.7166,32.2192
XLOC_002283,47.9298,38.4639,44.3238,52.4476,54.0345,37.2103,41.7406,45.0938,32.9348,43.5521,44.2708,46.1225
XLOC_002284,0,0.266574,0.308771,0,8.18445,6.16564,0.163541,0.704513,0.410527,0.527977,0.362871,0.113341
XLOC_002285,0.0738222,0.353005,0.483075,0.575131,0.229398,0.418206,0.393889,0.471118,0.489661,0.0774589,0.0711773,0.132503
XLOC_002286,0.262076,0.940223,0.428691,0.446451,0.3043,2.7333,1.40383,0.939967,0.490142,0.686415,0.252667,0.881132
XLOC_002287,25.8288,28.2975,27.7445,29.1653,22.6739,32.8213,26.0326,28.9873,29.378,30.9171,27.6679,31.3865
XLOC_002288,0,0.010379,0.143411,0.0756918,0,0,0,0,0.0493007,0,0.0178937,0.0521502
XLOC_002289,1.25702,0.735344,0.619362,0,2.4033,1.03105,0.654615,0.504511,0.205725,1.456,0.363945,0.227401
XLOC_002290,1.87069,1.17334,27.497,19.3273,0.228693,0.20728,23.8707,27.2842,9.5234,4.65341,33.1017,42.6725
XLOC_002291,0.347672,0.0554408,11.3263,7.66156,0.0530647,0.0384605,12.4995,11.1271,2.41793,0.07266,12.0624,22.3185
XLOC_002292,0.374049,0.307272,0.111051,0.528135,1.97154,3.34633,0.416142,0.297028,0.199489,0.248715,0.0983138,0.182141
XLOC_002293,0.205625,0,0.471335,0.40642,5.43408,1.54409,0.259037,0.333906,0.11121,0.217573,0,0.187819
XLOC_002294,1.88112,1.03498,1.48185,1.44146,2.81849,3.46447,2.78359,1.44119,1.07897,2.51707,0.381658,0.294578
XLOC_002295,16.5301,11.6811,6.54318,7.09204,49.9617,19.9206,9.58726,2.72715,5.0796,8.7803,6.4508,4.82187
XLOC_002296,0.824764,1.34019,0.540119,0.806182,1.29149,1.74495,0.610778,0.687708,1.31353,0.735001,1.26989,0.955542
XLOC_002297,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_002298,0.514627,0.586191,0.120317,0.573018,0.342687,0.499931,0.588425,0.234572,0.304828,0.924869,0.212659,0.593941
XLOC_002299,0,0,0,0,0,0,0.0154606,0,0,0,0,0
XLOC_002300,0,0,0,0,0.985017,1.5727,0,0.0340733,0,0,0.0826311,0
XLOC_002301,0,0,0,0,0.371898,0.702377,0,0,0,0,0.0466806,0
XLOC_002302,0,0,0.0185655,0,0,0,0,0.0180457,0,0.023753,0,0.0202815
XLOC_002303,3.40225,3.35102,1.50889,1.57578,4.10881,5.2044,1.47008,1.30469,3.04724,1.76181,2.14123,2.40086
XLOC_002304,29.6306,31.3162,23.282,25.205,30.7283,25.7949,23.2831,22.6896,27.4446,27.9256,31.6161,30.8925
XLOC_002305,0,0.0133371,0,0,0.0381326,0,0,0.0398919,0,0,0,0
XLOC_002306,0,0.164732,0.190234,0,0.120599,0.088027,0.0515769,0.123655,0.128359,0.162496,0,0
XLOC_002307,15.1567,13.9657,19.8695,16.9802,13.5964,10.6271,16.3471,16.2763,14.0199,17.2663,16.7947,16.5693
XLOC_002308,99.4845,79.4162,34.6791,35.48,112.654,79.1652,22.9375,18.3162,26.4412,27.9081,13.3668,12.6987
XLOC_002309,14.4815,14.2626,17.5211,19.8736,13.0044,17.0701,17.1819,19.7233,12.6116,15.5211,13.6337,15.009
XLOC_002310,17.7555,20.1362,20.283,17.6652,14.2101,16.0626,13.63,15.21,13.9135,14.4258,13.5742,13.0854
XLOC_002311,0.840406,0.893321,1.18943,0.885349,1.19125,0.920208,1.40556,1.24598,1.12569,1.42528,0.985617,1.36689
XLOC_002312,37.9044,37.407,35.351,34.0899,31.7593,34.1519,31.245,29.4853,32.5259,31.113,37.7164,35.0213
XLOC_002313,0.686712,0.856012,1.709,1.36118,0.383037,0,1.28706,1.30577,0.550193,0.484768,0.664334,1.25797
XLOC_002314,1.69882,1.32814,1.72003,1.65933,1.57222,1.6125,1.84308,1.35929,1.15219,2.20496,2.69898,2.97108
XLOC_002315,0,0,0,0,0,0,0,0.0832953,0,0,0,0
XLOC_002316,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_002317,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_002318,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_002319,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_002320,0,0,0.0394292,0,0,0,0,0.0383805,0,0.0504807,0,0
XLOC_002321,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_002322,0,0,0,0,0,0,0,0,0,0,3.56276,0
XLOC_002323,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_002324,5.52729,5.17305,4.36864,4.83592,5.40996,6.92601,5.46548,5.43843,7.14993,6.05406,5.82137,6.7453
XLOC_002325,0,0,0,0,0,0,0,0.00704276,0,0,0,0
XLOC_002326,0.107939,0.114776,0.26556,0.105514,0.170482,0.37515,0,0,0.088715,0.226982,0.208267,0.194711
XLOC_002327,0,1.65187,0,0,0,0,0,1.30435,0,0,1.43584,0
XLOC_002328,0,0,0,0,0.0869883,0,0,0,0,0,0,0.050534
XLOC_002329,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_002330,0,0,0,0,0.0778209,0,0,0,0,0,0,0
XLOC_002331,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_002332,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_002333,1.19659,1.3378,1.10133,0.707193,1.37588,1.44406,1.66212,1.65354,1.75065,1.77591,1.08692,1.402
XLOC_002334,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_002335,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_002336,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_002337,0,0,0,0,0,0,0,0.230633,0,0,0,0
XLOC_002338,0,0,0.00661985,0,0.0122448,0,0,0,0,0,0,0
XLOC_002339,3.73117,3.21231,3.09012,2.81658,3.91086,3.54798,4.73564,3.71953,4.58404,3.32573,2.66962,4.01051
XLOC_002340,48.6996,39.9285,40.0319,46.0104,58.1335,35.9657,36.8573,36.3751,29.3074,40.9215,39.6284,32.8539
XLOC_002341,13.3975,10.8473,14.2085,10.0982,13.3932,10.3749,14.2783,13.9835,10.7214,13.2457,15.7085,12.839
XLOC_002342,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_002343,0,0,0,0,0,0,0,0,0,0,0,0
XLOC_002344,47.3023,44.533,50.3588,44.7934,49.7886,39.5075,45.3653,43.1125,32.9071,43.9773,49.4615,41.3209
XLOC_002345,11.0872,12.5783,11.5595,11.2277,10.0508,11.7917,11.6454,13.2283,13.2039,10.6913,12.8773,14.4635
XLOC_002346,139.374,117.336,133.878,133.263,134.978,115.411,128.656,125.501,96.1053,132.071,121.99,109.685
XLOC_002347,98.4691,100.149,84.4754,122.975,94.063,108.142,122.012,109.455,103.457,114.455,99.264,92.8987
XLOC_002348,0,0,0,0,0,0,0,0,0,0,0,0
